// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 7 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in D:\Storage\Project\benchmark\CodeBenchmark\bin\Release\net7.0\747d8eb3-c8b5-4cfe-88c1-4a0b085e81fe
// command took 2.35 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in D:\Storage\Project\benchmark\CodeBenchmark\bin\Release\net7.0\747d8eb3-c8b5-4cfe-88c1-4a0b085e81fe
// command took 4.33 sec and exited with 0
// ***** Done, took 00:00:06 (6.8 sec)   *****
// Found 7 benchmarks:
//   StringBenchmark.TestStringBuilder: DefaultJob [N=100]
//   StringBenchmark.TestStringConcat: DefaultJob [N=100]
//   StringBenchmark.TestStringPlusOperator: DefaultJob [N=100]
//   StringBenchmark.TestStringInterpolation: DefaultJob [N=100]
//   StringBenchmark.TestStringStringFormat: DefaultJob [N=100]
//   StringBenchmark.TestStringReplace: DefaultJob [N=100]
//   StringBenchmark.TestStringRegex: DefaultJob [N=100]

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadActual  48: 524288 op, 939250900.00 ns, 1.7915 us/op
WorkloadActual  49: 524288 op, 952566800.00 ns, 1.8169 us/op
WorkloadActual  50: 524288 op, 941042900.00 ns, 1.7949 us/op
WorkloadActual  51: 524288 op, 897057800.00 ns, 1.7110 us/op
WorkloadActual  52: 524288 op, 1128076700.00 ns, 2.1516 us/op
WorkloadActual  53: 524288 op, 938803000.00 ns, 1.7906 us/op
WorkloadActual  54: 524288 op, 1053682600.00 ns, 2.0097 us/op
WorkloadActual  55: 524288 op, 1130412600.00 ns, 2.1561 us/op
WorkloadActual  56: 524288 op, 976472400.00 ns, 1.8625 us/op
WorkloadActual  57: 524288 op, 970238600.00 ns, 1.8506 us/op
WorkloadActual  58: 524288 op, 969860800.00 ns, 1.8499 us/op
WorkloadActual  59: 524288 op, 836975700.00 ns, 1.5964 us/op
WorkloadActual  60: 524288 op, 930114500.00 ns, 1.7741 us/op
WorkloadActual  61: 524288 op, 929225900.00 ns, 1.7724 us/op
WorkloadActual  62: 524288 op, 1038563000.00 ns, 1.9809 us/op
WorkloadActual  63: 524288 op, 950497000.00 ns, 1.8129 us/op
WorkloadActual  64: 524288 op, 1001962100.00 ns, 1.9111 us/op
WorkloadActual  65: 524288 op, 882924000.00 ns, 1.6840 us/op
WorkloadActual  66: 524288 op, 936066600.00 ns, 1.7854 us/op
WorkloadActual  67: 524288 op, 945409700.00 ns, 1.8032 us/op
WorkloadActual  68: 524288 op, 828293600.00 ns, 1.5798 us/op
WorkloadActual  69: 524288 op, 904791400.00 ns, 1.7258 us/op
WorkloadActual  70: 524288 op, 960000200.00 ns, 1.8311 us/op
WorkloadActual  71: 524288 op, 891542600.00 ns, 1.7005 us/op
WorkloadActual  72: 524288 op, 974494600.00 ns, 1.8587 us/op
WorkloadActual  73: 524288 op, 892235600.00 ns, 1.7018 us/op
WorkloadActual  74: 524288 op, 822767800.00 ns, 1.5693 us/op
WorkloadActual  75: 524288 op, 980917900.00 ns, 1.8710 us/op
WorkloadActual  76: 524288 op, 909402200.00 ns, 1.7345 us/op
WorkloadActual  77: 524288 op, 1046498400.00 ns, 1.9960 us/op
WorkloadActual  78: 524288 op, 899490800.00 ns, 1.7156 us/op
WorkloadActual  79: 524288 op, 916445000.00 ns, 1.7480 us/op
WorkloadActual  80: 524288 op, 916421600.00 ns, 1.7479 us/op
WorkloadActual  81: 524288 op, 960226200.00 ns, 1.8315 us/op
WorkloadActual  82: 524288 op, 977029300.00 ns, 1.8635 us/op
WorkloadActual  83: 524288 op, 1094278400.00 ns, 2.0872 us/op
WorkloadActual  84: 524288 op, 891402600.00 ns, 1.7002 us/op
WorkloadActual  85: 524288 op, 791558500.00 ns, 1.5098 us/op
WorkloadActual  86: 524288 op, 863918700.00 ns, 1.6478 us/op
WorkloadActual  87: 524288 op, 880978800.00 ns, 1.6803 us/op
WorkloadActual  88: 524288 op, 899924600.00 ns, 1.7165 us/op
WorkloadActual  89: 524288 op, 972674900.00 ns, 1.8552 us/op
WorkloadActual  90: 524288 op, 838763600.00 ns, 1.5998 us/op
WorkloadActual  91: 524288 op, 858139700.00 ns, 1.6368 us/op
WorkloadActual  92: 524288 op, 934154000.00 ns, 1.7818 us/op
WorkloadActual  93: 524288 op, 877969000.00 ns, 1.6746 us/op
WorkloadActual  94: 524288 op, 1018252700.00 ns, 1.9422 us/op
WorkloadActual  95: 524288 op, 990607900.00 ns, 1.8894 us/op
WorkloadActual  96: 524288 op, 1002122800.00 ns, 1.9114 us/op
WorkloadActual  97: 524288 op, 1253208500.00 ns, 2.3903 us/op
WorkloadActual  98: 524288 op, 978007800.00 ns, 1.8654 us/op
WorkloadActual  99: 524288 op, 1167045300.00 ns, 2.2260 us/op
WorkloadActual  100: 524288 op, 869810600.00 ns, 1.6590 us/op

// AfterActualRun
WorkloadResult   1: 524288 op, 911477950.00 ns, 1.7385 us/op
WorkloadResult   2: 524288 op, 944817050.00 ns, 1.8021 us/op
WorkloadResult   3: 524288 op, 885567550.00 ns, 1.6891 us/op
WorkloadResult   4: 524288 op, 1077216850.00 ns, 2.0546 us/op
WorkloadResult   5: 524288 op, 1121187550.00 ns, 2.1385 us/op
WorkloadResult   6: 524288 op, 960083450.00 ns, 1.8312 us/op
WorkloadResult   7: 524288 op, 836052550.00 ns, 1.5946 us/op
WorkloadResult   8: 524288 op, 907290250.00 ns, 1.7305 us/op
WorkloadResult   9: 524288 op, 801786450.00 ns, 1.5293 us/op
WorkloadResult  10: 524288 op, 862237950.00 ns, 1.6446 us/op
WorkloadResult  11: 524288 op, 864719050.00 ns, 1.6493 us/op
WorkloadResult  12: 524288 op, 865486150.00 ns, 1.6508 us/op
WorkloadResult  13: 524288 op, 792000550.00 ns, 1.5106 us/op
WorkloadResult  14: 524288 op, 834691150.00 ns, 1.5920 us/op
WorkloadResult  15: 524288 op, 792206950.00 ns, 1.5110 us/op
WorkloadResult  16: 524288 op, 849778950.00 ns, 1.6208 us/op
WorkloadResult  17: 524288 op, 870938850.00 ns, 1.6612 us/op
WorkloadResult  18: 524288 op, 872103650.00 ns, 1.6634 us/op
WorkloadResult  19: 524288 op, 828169250.00 ns, 1.5796 us/op
WorkloadResult  20: 524288 op, 860360550.00 ns, 1.6410 us/op
WorkloadResult  21: 524288 op, 843348650.00 ns, 1.6086 us/op
WorkloadResult  22: 524288 op, 871233550.00 ns, 1.6617 us/op
WorkloadResult  23: 524288 op, 843985850.00 ns, 1.6098 us/op
WorkloadResult  24: 524288 op, 901074150.00 ns, 1.7187 us/op
WorkloadResult  25: 524288 op, 864211950.00 ns, 1.6484 us/op
WorkloadResult  26: 524288 op, 872440450.00 ns, 1.6640 us/op
WorkloadResult  27: 524288 op, 841401550.00 ns, 1.6048 us/op
WorkloadResult  28: 524288 op, 837148650.00 ns, 1.5967 us/op
WorkloadResult  29: 524288 op, 844249650.00 ns, 1.6103 us/op
WorkloadResult  30: 524288 op, 827499850.00 ns, 1.5783 us/op
WorkloadResult  31: 524288 op, 859194550.00 ns, 1.6388 us/op
WorkloadResult  32: 524288 op, 946337550.00 ns, 1.8050 us/op
WorkloadResult  33: 524288 op, 903501650.00 ns, 1.7233 us/op
WorkloadResult  34: 524288 op, 1029735650.00 ns, 1.9641 us/op
WorkloadResult  35: 524288 op, 952825050.00 ns, 1.8174 us/op
WorkloadResult  36: 524288 op, 903358650.00 ns, 1.7230 us/op
WorkloadResult  37: 524288 op, 896152850.00 ns, 1.7093 us/op
WorkloadResult  38: 524288 op, 922881350.00 ns, 1.7603 us/op
WorkloadResult  39: 524288 op, 863999250.00 ns, 1.6479 us/op
WorkloadResult  40: 524288 op, 897948950.00 ns, 1.7127 us/op
WorkloadResult  41: 524288 op, 983392850.00 ns, 1.8757 us/op
WorkloadResult  42: 524288 op, 958546050.00 ns, 1.8283 us/op
WorkloadResult  43: 524288 op, 898832150.00 ns, 1.7144 us/op
WorkloadResult  44: 524288 op, 937045850.00 ns, 1.7873 us/op
WorkloadResult  45: 524288 op, 950361750.00 ns, 1.8127 us/op
WorkloadResult  46: 524288 op, 938837850.00 ns, 1.7907 us/op
WorkloadResult  47: 524288 op, 894852750.00 ns, 1.7068 us/op
WorkloadResult  48: 524288 op, 1125871650.00 ns, 2.1474 us/op
WorkloadResult  49: 524288 op, 936597950.00 ns, 1.7864 us/op
WorkloadResult  50: 524288 op, 1051477550.00 ns, 2.0055 us/op
WorkloadResult  51: 524288 op, 1128207550.00 ns, 2.1519 us/op
WorkloadResult  52: 524288 op, 974267350.00 ns, 1.8583 us/op
WorkloadResult  53: 524288 op, 968033550.00 ns, 1.8464 us/op
WorkloadResult  54: 524288 op, 967655750.00 ns, 1.8457 us/op
WorkloadResult  55: 524288 op, 834770650.00 ns, 1.5922 us/op
WorkloadResult  56: 524288 op, 927909450.00 ns, 1.7698 us/op
WorkloadResult  57: 524288 op, 927020850.00 ns, 1.7682 us/op
WorkloadResult  58: 524288 op, 1036357950.00 ns, 1.9767 us/op
WorkloadResult  59: 524288 op, 948291950.00 ns, 1.8087 us/op
WorkloadResult  60: 524288 op, 999757050.00 ns, 1.9069 us/op
WorkloadResult  61: 524288 op, 880718950.00 ns, 1.6798 us/op
WorkloadResult  62: 524288 op, 933861550.00 ns, 1.7812 us/op
WorkloadResult  63: 524288 op, 943204650.00 ns, 1.7990 us/op
WorkloadResult  64: 524288 op, 826088550.00 ns, 1.5756 us/op
WorkloadResult  65: 524288 op, 902586350.00 ns, 1.7215 us/op
WorkloadResult  66: 524288 op, 957795150.00 ns, 1.8268 us/op
WorkloadResult  67: 524288 op, 889337550.00 ns, 1.6963 us/op
WorkloadResult  68: 524288 op, 972289550.00 ns, 1.8545 us/op
WorkloadResult  69: 524288 op, 890030550.00 ns, 1.6976 us/op
WorkloadResult  70: 524288 op, 820562750.00 ns, 1.5651 us/op
WorkloadResult  71: 524288 op, 978712850.00 ns, 1.8667 us/op
WorkloadResult  72: 524288 op, 907197150.00 ns, 1.7303 us/op
WorkloadResult  73: 524288 op, 1044293350.00 ns, 1.9918 us/op
WorkloadResult  74: 524288 op, 897285750.00 ns, 1.7114 us/op
WorkloadResult  75: 524288 op, 914239950.00 ns, 1.7438 us/op
WorkloadResult  76: 524288 op, 914216550.00 ns, 1.7437 us/op
WorkloadResult  77: 524288 op, 958021150.00 ns, 1.8273 us/op
WorkloadResult  78: 524288 op, 974824250.00 ns, 1.8593 us/op
WorkloadResult  79: 524288 op, 1092073350.00 ns, 2.0830 us/op
WorkloadResult  80: 524288 op, 889197550.00 ns, 1.6960 us/op
WorkloadResult  81: 524288 op, 789353450.00 ns, 1.5056 us/op
WorkloadResult  82: 524288 op, 861713650.00 ns, 1.6436 us/op
WorkloadResult  83: 524288 op, 878773750.00 ns, 1.6761 us/op
WorkloadResult  84: 524288 op, 897719550.00 ns, 1.7123 us/op
WorkloadResult  85: 524288 op, 970469850.00 ns, 1.8510 us/op
WorkloadResult  86: 524288 op, 836558550.00 ns, 1.5956 us/op
WorkloadResult  87: 524288 op, 855934650.00 ns, 1.6326 us/op
WorkloadResult  88: 524288 op, 931948950.00 ns, 1.7776 us/op
WorkloadResult  89: 524288 op, 875763950.00 ns, 1.6704 us/op
WorkloadResult  90: 524288 op, 1016047650.00 ns, 1.9380 us/op
WorkloadResult  91: 524288 op, 988402850.00 ns, 1.8852 us/op
WorkloadResult  92: 524288 op, 999917750.00 ns, 1.9072 us/op
WorkloadResult  93: 524288 op, 975802750.00 ns, 1.8612 us/op
WorkloadResult  94: 524288 op, 867605550.00 ns, 1.6548 us/op
// GC:  627 0 0 1967129176 524288
// Threading:  0 0 524288

// AfterAll
// Benchmark Process 31312 has exited with code 0.

Mean = 1.749 μs, StdErr = 0.015 μs (0.84%), N = 94, StdDev = 0.143 μs
Min = 1.506 μs, Q1 = 1.648 μs, Median = 1.722 μs, Q3 = 1.828 μs, Max = 2.152 μs
IQR = 0.180 μs, LowerFence = 1.378 μs, UpperFence = 2.098 μs
ConfidenceInterval = [1.699 μs; 1.799 μs] (CI 99.9%), Margin = 0.050 μs (2.87% of Mean)
Skewness = 0.8, Kurtosis = 3.44, MValue = 2.42

// ** Remained 6 (85.7%) benchmark(s) to run. Estimated finish 2023-08-30 18:58 (0h 10m from now) **
Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// **************************
// Benchmark: StringBenchmark.TestStringConcat: DefaultJob [N=100]
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet 747d8eb3-c8b5-4cfe-88c1-4a0b085e81fe.dll --anonymousPipes 832 1432 --benchmarkName "CodeBenchmark.src.String.StringBenchmark.TestStringConcat(N: 100)" --job Default --benchmarkId 1 in D:\Storage\Project\benchmark\CodeBenchmark\bin\Release\net7.0\747d8eb3-c8b5-4cfe-88c1-4a0b085e81fe\bin\Release\net7.0
// BeforeAnythingElse

// Benchmark Process Environment Information:
// BenchmarkDotNet v0.13.7
// Runtime=.NET 7.0.10 (7.0.1023.36312), X64 RyuJIT AVX2
// GC=Concurrent Workstation
// HardwareIntrinsics=AVX2,AES,BMI1,BMI2,FMA,LZCNT,PCLMUL,POPCNT VectorSize=256
// Job: DefaultJob

OverheadJitting  1: 1 op, 285500.00 ns, 285.5000 us/op
WorkloadJitting  1: 1 op, 1160200.00 ns, 1.1602 ms/op

OverheadJitting  2: 16 op, 338700.00 ns, 21.1687 us/op
WorkloadJitting  2: 16 op, 348300.00 ns, 21.7688 us/op

WorkloadPilot    1: 16 op, 119100.00 ns, 7.4437 us/op
WorkloadPilot    2: 32 op, 223000.00 ns, 6.9688 us/op
WorkloadPilot    3: 64 op, 330800.00 ns, 5.1688 us/op
WorkloadPilot    4: 128 op, 704600.00 ns, 5.5047 us/op
WorkloadPilot    5: 256 op, 1499000.00 ns, 5.8555 us/op
WorkloadPilot    6: 512 op, 3273500.00 ns, 6.3936 us/op
WorkloadPilot    7: 1024 op, 3539700.00 ns, 3.4567 us/op
WorkloadPilot    8: 2048 op, 7498900.00 ns, 3.6616 us/op
WorkloadPilot    9: 4096 op, 16134200.00 ns, 3.9390 us/op
WorkloadPilot   10: 8192 op, 32544100.00 ns, 3.9727 us/op
WorkloadPilot   11: 16384 op, 64261600.00 ns, 3.9222 us/op
WorkloadPilot   12: 32768 op, 93563800.00 ns, 2.8553 us/op
WorkloadPilot   13: 65536 op, 133209900.00 ns, 2.0326 us/op
WorkloadPilot   14: 131072 op, 253428300.00 ns, 1.9335 us/op
WorkloadPilot   15: 262144 op, 512071900.00 ns, 1.9534 us/op

OverheadWarmup   1: 262144 op, 658100.00 ns, 2.5105 ns/op
OverheadWarmup   2: 262144 op, 913800.00 ns, 3.4859 ns/op
OverheadWarmup   3: 262144 op, 856300.00 ns, 3.2665 ns/op
OverheadWarmup   4: 262144 op, 788600.00 ns, 3.0083 ns/op
OverheadWarmup   5: 262144 op, 746900.00 ns, 2.8492 ns/op
OverheadWarmup   6: 262144 op, 688500.00 ns, 2.6264 ns/op
OverheadWarmup   7: 262144 op, 795000.00 ns, 3.0327 ns/op
OverheadWarmup   8: 262144 op, 783800.00 ns, 2.9900 ns/op

OverheadActual   1: 262144 op, 777900.00 ns, 2.9675 ns/op
OverheadActual   2: 262144 op, 710700.00 ns, 2.7111 ns/op
OverheadActual   3: 262144 op, 630500.00 ns, 2.4052 ns/op
OverheadActual   4: 262144 op, 724800.00 ns, 2.7649 ns/op
OverheadActual   5: 262144 op, 928600.00 ns, 3.5423 ns/op
OverheadActual   6: 262144 op, 681900.00 ns, 2.6012 ns/op
OverheadActual   7: 262144 op, 1191200.00 ns, 4.5441 ns/op
OverheadActual   8: 262144 op, 811700.00 ns, 3.0964 ns/op
OverheadActual   9: 262144 op, 1009300.00 ns, 3.8502 ns/op
OverheadActual  10: 262144 op, 712400.00 ns, 2.7176 ns/op
OverheadActual  11: 262144 op, 829800.00 ns, 3.1654 ns/op
OverheadActual  12: 262144 op, 958600.00 ns, 3.6568 ns/op
OverheadActual  13: 262144 op, 1034500.00 ns, 3.9463 ns/op
OverheadActual  14: 262144 op, 664700.00 ns, 2.5356 ns/op
OverheadActual  15: 262144 op, 793300.00 ns, 3.0262 ns/op
OverheadActual  16: 262144 op, 798000.00 ns, 3.0441 ns/op
OverheadActual  17: 262144 op, 791300.00 ns, 3.0186 ns/op
OverheadActual  18: 262144 op, 777400.00 ns, 2.9655 ns/op
OverheadActual  19: 262144 op, 794600.00 ns, 3.0312 ns/op
OverheadActual  20: 262144 op, 864600.00 ns, 3.2982 ns/op

WorkloadWarmup   1: 262144 op, 665212100.00 ns, 2.5376 us/op
WorkloadWarmup   2: 262144 op, 739849100.00 ns, 2.8223 us/op
WorkloadWarmup   3: 262144 op, 568746100.00 ns, 2.1696 us/op
WorkloadWarmup   4: 262144 op, 532892000.00 ns, 2.0328 us/op
WorkloadWarmup   5: 262144 op, 515611200.00 ns, 1.9669 us/op
WorkloadWarmup   6: 262144 op, 597234400.00 ns, 2.2783 us/op
WorkloadWarmup   7: 262144 op, 522127000.00 ns, 1.9918 us/op

// BeforeActualRun
WorkloadActual   1: 262144 op, 540894000.00 ns, 2.0633 us/op
WorkloadActual   2: 262144 op, 517006200.00 ns, 1.9722 us/op
WorkloadActual   3: 262144 op, 506463900.00 ns, 1.9320 us/op
WorkloadActual   4: 262144 op, 504136900.00 ns, 1.9231 us/op
WorkloadActual   5: 262144 op, 555125200.00 ns, 2.1176 us/op
WorkloadActual   6: 262144 op, 526056000.00 ns, 2.0067 us/op
WorkloadActual   7: 262144 op, 612873500.00 ns, 2.3379 us/op
WorkloadActual   8: 262144 op, 500356200.00 ns, 1.9087 us/op
WorkloadActual   9: 262144 op, 533225900.00 ns, 2.0341 us/op
WorkloadActual  10: 262144 op, 526988600.00 ns, 2.0103 us/op
